Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Location,Transaction_Time,Device_Used,Account_Age,Credit_Score,Previous_Fraud,Is_Fraud
T9019,C4195,1248.49,Withdrawal,"Robinsonport, Somalia",2025-02-03 19:37:20,ATM,9,848,1,0
T9020,C7307,2622.42,Deposit,"Stevenbury, Ukraine",2025-01-19 05:11:38,POS Terminal,1,535,1,1
T9021,C1809,8168.34,Transfer,"Gloverview, Lithuania",2025-02-06 07:09:22,Mobile,9,699,0,0
T9022,C1530,1733.6,Online Payment,"Lake Lynn, Saint Pierre and Miquelon",2025-02-10 14:37:15,POS Terminal,10,788,0,0
T9023,C5199,9348.25,Online Payment,"Jamesview, Cayman Islands",2025-01-20 00:51:10,Mobile,5,702,0,0
T9024,C2425,450.46,Transfer,"Briannaville, Israel",2025-01-23 08:25:28,Mobile,9,376,0,0
T9025,C6258,9702.37,Transfer,"Allisonborough, Namibia",2025-02-15 02:26:38,Mobile,6,667,0,0
T9026,C1141,8613.56,Withdrawal,"North Shelbyville, United States of America",2025-02-14 18:52:11,Web,17,599,0,0
T9027,C7453,4737.31,Transfer,"Port Corey, Cambodia",2025-02-09 06:15:42,POS Terminal,8,686,1,1
T9028,C6632,8289.55,Online Payment,"Gordonmouth, Philippines",2025-02-01 11:15:21,Web,15,302,1,1
T9029,C5825,233.19,Deposit,"Spencerberg, Portugal",2025-02-07 08:52:39,ATM,18,497,0,0
T9030,C9867,7061.81,Deposit,"New Judy, Angola",2025-01-24 16:15:38,Mobile,7,459,0,0
T9031,C7581,7899.55,Deposit,"Port Janet, Luxembourg",2025-01-23 01:35:44,Mobile,10,760,1,0
T9032,C6169,4025.12,Deposit,"Johnbury, Tuvalu",2025-02-11 20:30:56,ATM,10,364,0,1
T9033,C7641,3512.48,Online Payment,"Dylanburgh, Rwanda",2025-02-09 13:54:49,POS Terminal,12,830,1,0
T9034,C9496,8174.2,Withdrawal,"South Katelynland, Romania",2025-01-11 21:00:14,POS Terminal,12,512,0,0
T9035,C5189,8419.91,Withdrawal,"North Eric, Aruba",2025-02-03 03:01:04,Mobile,5,365,0,0
T9036,C4585,9079.39,Deposit,"Port Brian, Montenegro",2025-01-20 17:39:02,Mobile,8,419,1,0
T9037,C9530,4237.14,Deposit,"Rogersburgh, Bouvet Island (Bouvetoya)",2025-02-03 19:06:19,Web,7,418,0,0
T9038,C6450,2607.72,Transfer,"East Jenniferbury, Estonia",2025-02-14 05:32:46,POS Terminal,6,437,1,0
T9039,C3215,8327.81,Online Payment,"West Lindabury, Palestinian Territory",2025-02-05 13:18:04,ATM,12,715,0,0
T9040,C4941,6182.08,Transfer,"East Laurie, Solomon Islands",2025-01-16 16:23:10,Mobile,11,396,1,0
T9041,C3727,6392.46,Online Payment,"New William, Nauru",2025-01-12 11:15:34,ATM,12,638,1,0
T9042,C5699,4340.15,Deposit,"North Jodymouth, Albania",2025-01-27 18:25:12,Mobile,9,557,0,0
T9043,C4815,6442.09,Deposit,"Lake Spencer, Barbados",2025-01-28 08:49:00,POS Terminal,10,487,0,0
T9044,C9106,2017.74,Online Payment,"Ramosberg, French Southern Territories",2025-02-04 16:48:03,Mobile,12,811,1,1
T9045,C3617,6221.82,Deposit,"Whiteview, Kyrgyz Republic",2025-01-21 12:21:26,POS Terminal,12,506,1,1
T9046,C4960,3511.6,Online Payment,"East Kylemouth, Kazakhstan",2025-01-30 00:56:13,Mobile,20,552,1,0
T9047,C8573,232.24,Online Payment,"Finleybury, Martinique",2025-02-15 15:19:50,POS Terminal,20,635,0,0
T9048,C6685,9958.34,Transfer,"East Jennifer, Isle of Man",2025-01-31 08:48:51,POS Terminal,9,672,0,0
T9049,C1810,4136.13,Withdrawal,"South Markchester, Swaziland",2025-01-06 19:08:28,Mobile,2,315,0,1
T9050,C9559,6016.67,Transfer,"Tuckerport, Guadeloupe",2025-02-11 14:52:00,ATM,6,788,1,1
T9051,C7176,389.77,Withdrawal,"Port Tamara, Egypt",2025-01-23 12:02:15,ATM,13,582,0,0
T9052,C1521,8439.24,Transfer,"Pacefurt, Somalia",2025-02-11 20:43:00,ATM,20,819,1,1
T9053,C5973,2380.12,Deposit,"New Stephen, Mauritania",2025-01-26 11:45:49,Web,9,550,1,0
T9054,C9610,8194.45,Deposit,"Matthewside, Belarus",2025-02-01 12:03:47,Web,12,302,0,0
T9055,C7360,2814.29,Transfer,"Amytown, Saint Helena",2025-01-05 14:35:42,Mobile,11,503,0,1
T9056,C9372,8319.54,Withdrawal,"New Diane, Djibouti",2025-02-06 01:07:54,Web,5,469,0,0
T9057,C6372,5868.66,Withdrawal,"Port Michael, Saint Lucia",2025-01-18 13:44:21,POS Terminal,19,772,1,0
T9058,C8507,7707.12,Transfer,"Bethfurt, Norway",2025-01-20 01:31:10,Web,10,630,1,0
T9059,C2803,5243.53,Deposit,"Alexanderport, Algeria",2025-02-13 11:22:09,ATM,5,578,0,0
T9060,C5739,2861.45,Transfer,"Baldwinview, French Southern Territories",2025-01-07 23:10:02,Mobile,9,811,0,0
T9061,C8885,3926.48,Withdrawal,"East Christopherberg, Germany",2025-01-29 05:14:23,ATM,18,512,0,1
T9062,C3895,5886.91,Transfer,"East Chelsea, Syrian Arab Republic",2025-01-31 08:29:15,ATM,16,411,1,0
T9063,C7769,2350.05,Deposit,"South Levimouth, Singapore",2025-02-08 14:42:20,Mobile,1,553,1,0
T9064,C3656,4511.93,Transfer,"Youngshire, Cape Verde",2025-01-20 02:41:16,ATM,10,453,1,0
T9065,C6165,3293.93,Withdrawal,"Hallfurt, Switzerland",2025-01-22 15:24:35,ATM,13,656,1,1
T9066,C9383,872.22,Withdrawal,"New Jenniferhaven, Puerto Rico",2025-01-15 21:38:03,POS Terminal,12,607,0,0
T9067,C5509,7500.99,Online Payment,"Stephenview, Benin",2025-01-10 21:21:39,Web,1,368,0,1
T9068,C7938,7036.9,Deposit,"Lake Marie, Trinidad and Tobago",2025-02-02 10:34:44,Mobile,12,302,1,1
T9069,C2282,7106.16,Withdrawal,"Mcgeeborough, Iceland",2025-02-08 16:40:10,POS Terminal,13,762,1,1
T9070,C1754,5037.89,Online Payment,"Lake Lindseymouth, Eritrea",2025-01-03 22:32:19,Mobile,17,585,0,1
T9071,C5993,8927.73,Online Payment,"Matthewchester, Cote d'Ivoire",2025-01-17 23:27:06,POS Terminal,12,610,1,1
T9072,C3135,6891.42,Withdrawal,"Garzaview, Botswana",2025-01-20 13:55:29,POS Terminal,2,402,1,0
T9073,C7021,8876.25,Withdrawal,"Jimmytown, Guyana",2025-01-28 07:37:38,Mobile,19,635,0,1
T9074,C4800,5277.76,Online Payment,"Whitneyborough, Denmark",2025-01-01 23:23:16,POS Terminal,15,554,1,1
T9075,C3888,6596.3,Online Payment,"South Bryanmouth, Sao Tome and Principe",2025-02-03 03:25:27,POS Terminal,18,523,0,0
T9076,C7560,3072.17,Online Payment,"Matthewland, Guinea",2025-02-06 02:51:39,Mobile,20,307,1,0
T9077,C9170,6055.56,Deposit,"Veronicafort, Montenegro",2025-02-15 05:38:00,ATM,19,347,1,1
T9078,C1960,4724.13,Withdrawal,"Jeremyberg, Finland",2025-01-21 06:35:04,POS Terminal,11,328,1,1
T9079,C1737,4422.5,Deposit,"North Catherinechester, Armenia",2025-01-03 13:57:43,Web,16,383,0,0
T9080,C2386,2461.94,Deposit,"Lake Dana, Tajikistan",2025-01-22 21:13:58,Web,10,710,1,0
T9081,C4001,8515.06,Withdrawal,"East Erikaville, Guinea-Bissau",2025-01-16 00:03:15,Web,4,580,0,0
T9082,C7993,2129.4,Transfer,"West Mercedes, Turkmenistan",2025-01-08 02:38:46,Web,5,528,0,0
T9083,C9258,124.95,Transfer,"Garciaburgh, Comoros",2025-02-02 13:44:03,Web,9,527,1,1
T9084,C9626,4718.28,Deposit,"Vickichester, Bolivia",2025-01-30 14:23:21,POS Terminal,11,624,0,0
T9085,C9106,2925.7,Withdrawal,"Webbmouth, Guyana",2025-01-14 04:49:08,Mobile,3,619,1,0
T9086,C8219,1946.47,Withdrawal,"West Michael, Luxembourg",2025-02-14 01:53:56,Web,7,673,1,1
T9087,C9801,9364.45,Deposit,"Lake Grant, Israel",2025-01-01 22:53:04,Mobile,10,468,0,0
T9088,C8522,2139.79,Online Payment,"East Joseport, Lithuania",2025-01-14 23:55:23,ATM,3,732,0,0
T9089,C3622,3170.34,Online Payment,"Colemanborough, Sri Lanka",2025-01-26 22:42:18,POS Terminal,8,756,0,0
T9090,C2913,1541.89,Deposit,"Laurashire, Pakistan",2025-01-02 09:21:39,ATM,15,421,0,0
T9091,C1692,1892.4,Online Payment,"Hollowayhaven, Jamaica",2025-01-01 01:16:28,ATM,18,392,1,0
T9092,C7847,5914.34,Online Payment,"Thomaschester, Japan",2025-01-21 14:52:26,Mobile,19,498,1,1
T9093,C1510,6045.6,Deposit,"Davisberg, Zambia",2025-01-16 00:29:01,POS Terminal,17,466,0,0
T9094,C7318,5433.69,Deposit,"East Dillon, Vanuatu",2025-01-21 05:16:25,Web,18,409,1,1
T9095,C9860,6056.22,Online Payment,"Smithport, Montserrat",2025-01-01 07:24:52,Web,3,800,1,0
T9096,C6909,9622.82,Online Payment,"Christopherview, Estonia",2025-02-08 22:40:43,POS Terminal,10,797,0,0
T9097,C6540,2946.51,Online Payment,"Jeanneburgh, Belarus",2025-01-26 00:32:18,Mobile,12,584,0,0
T9098,C9511,5532.88,Online Payment,"Jasonside, Ethiopia",2025-01-10 08:50:34,ATM,14,612,1,0
T9099,C7800,7966.74,Withdrawal,"Barrettmouth, Oman",2025-01-08 00:17:27,Web,14,604,1,1
T9100,C6793,6224.82,Online Payment,"North Michelle, Armenia",2025-01-03 15:23:38,POS Terminal,6,712,0,0
T9101,C8551,7316.54,Deposit,"Lake Patriciastad, Korea",2025-02-11 21:29:00,POS Terminal,14,347,0,1
T9102,C5261,1402.41,Deposit,"East Nicoleland, Aruba",2025-01-29 06:49:55,Web,17,425,0,0
T9103,C5146,9430.45,Deposit,"Davidbury, Spain",2025-01-15 15:14:59,Mobile,17,763,1,1
T9104,C2128,8761.2,Deposit,"Cooleymouth, New Zealand",2025-01-04 14:26:54,POS Terminal,12,349,1,1
T9105,C7421,1674.66,Deposit,"Caldwellchester, Anguilla",2025-01-03 10:33:02,ATM,10,773,0,0
T9106,C1608,5250.37,Transfer,"Paulfort, United Kingdom",2025-02-12 22:20:02,POS Terminal,9,697,1,1
T9107,C5992,1630.36,Deposit,"Bendertown, Netherlands Antilles",2025-01-03 09:17:11,ATM,6,600,1,0
T9108,C5521,6287.96,Deposit,"Mcclureview, Iceland",2025-01-16 22:23:31,Web,17,707,0,0
T9109,C2165,2578.46,Withdrawal,"South Cassandrahaven, Chile",2025-01-30 11:55:43,Mobile,13,798,0,0
T9110,C9730,4396.92,Transfer,"West Tiffanyborough, Bhutan",2025-01-31 13:20:03,Web,19,613,1,0
T9111,C4351,8794.21,Deposit,"South Patrick, Nicaragua",2025-01-31 01:11:57,Mobile,4,624,0,0
T9112,C4427,497.09,Withdrawal,"East Carolynhaven, Tokelau",2025-01-03 14:18:08,ATM,8,817,0,0
T9113,C6404,6852.17,Online Payment,"Rebeccabury, United States Virgin Islands",2025-01-26 11:08:44,Mobile,18,317,0,0
T9114,C9205,4516.04,Online Payment,"Samanthachester, Kiribati",2025-01-12 08:36:20,POS Terminal,7,702,0,0
T9115,C5354,1277.04,Withdrawal,"Smithshire, United Kingdom",2025-01-03 06:55:04,Web,6,481,0,0
T9116,C6057,2287.69,Deposit,"North Williamport, Malta",2025-01-05 20:00:30,Web,20,796,0,0
T9117,C2643,2753.63,Transfer,"Santosberg, Slovenia",2025-01-12 13:11:18,POS Terminal,3,683,1,0
T9118,C1939,6220.97,Withdrawal,"Blackwellton, Tuvalu",2025-01-08 20:34:40,ATM,20,326,0,1
T9119,C3542,2395.8,Online Payment,"South Crystalfort, Nauru",2025-01-09 16:46:43,POS Terminal,2,798,1,1
T9120,C1102,3169.38,Transfer,"Andrewfort, Switzerland",2025-01-29 04:19:59,ATM,15,792,0,0
T9121,C7689,9165.41,Online Payment,"Christianbury, Faroe Islands",2025-01-23 03:36:55,Web,17,747,1,1
T9122,C3888,5043.25,Withdrawal,"Mcconnellmouth, Australia",2025-02-02 12:08:35,Web,14,698,0,0
T9123,C5714,9492.71,Online Payment,"New Jennifer, Sweden",2025-01-07 12:33:37,Web,1,757,1,0
T9124,C6084,4611.72,Withdrawal,"Lake Alexandriaport, Western Sahara",2025-01-19 12:01:54,Web,3,686,1,0
T9125,C9577,9563.95,Online Payment,"Thomasmouth, Brazil",2025-02-01 19:50:28,Mobile,1,400,1,0
T9126,C8427,4722.84,Online Payment,"West Jason, Oman",2025-02-09 00:59:04,ATM,14,606,0,0
T9127,C7005,4719.55,Online Payment,"Port Paul, Holy See (Vatican City State)",2025-01-02 14:32:53,ATM,1,400,1,0
T9128,C9263,8529.92,Online Payment,"Cindyshire, Monaco",2025-01-28 09:58:58,Web,7,667,0,0
T9129,C9302,8876.13,Deposit,"South Kevinburgh, Cameroon",2025-01-03 00:26:30,ATM,12,456,0,0
T9130,C5840,735.82,Deposit,"South Troyberg, New Zealand",2025-01-25 22:15:41,ATM,8,353,0,1
T9131,C5558,8883.49,Withdrawal,"Farrellfort, Turkey",2025-01-17 04:23:50,ATM,4,363,1,1
T9132,C7655,235.33,Online Payment,"East Morganside, Hong Kong",2025-02-16 02:42:36,Web,9,836,1,1
T9133,C1076,1177.39,Transfer,"North Timothymouth, Mozambique",2025-01-26 08:27:01,Web,2,302,0,0
T9134,C6142,920.64,Transfer,"Port Michael, New Zealand",2025-01-31 04:17:41,Mobile,6,764,1,1
T9135,C5766,4159.23,Transfer,"Howardstad, Iran",2025-02-06 04:40:59,ATM,13,366,1,1
T9136,C3223,1980.51,Online Payment,"Gomezbury, Nauru",2025-02-10 21:01:30,Mobile,1,358,1,0
T9137,C4738,2415.5,Deposit,"Lake Anne, Brunei Darussalam",2025-01-26 11:58:01,Web,12,763,1,0
T9138,C3086,7666.07,Transfer,"Taraburgh, Honduras",2025-02-16 03:52:03,Mobile,9,770,1,0
T9139,C4826,2147.66,Deposit,"North Heatherborough, Myanmar",2025-01-15 12:18:30,POS Terminal,11,334,1,1
T9140,C6180,8215.63,Deposit,"Madisonland, Saint Barthelemy",2025-01-19 23:30:45,POS Terminal,20,332,0,0
T9141,C7772,8967.91,Online Payment,"East Jeremyborough, Grenada",2025-01-12 00:37:45,Mobile,16,437,1,1
T9142,C4110,5613.97,Online Payment,"Stricklandhaven, Bolivia",2025-02-12 19:05:46,ATM,11,786,1,0
T9143,C8550,6003.63,Transfer,"Burgesston, French Polynesia",2025-01-23 20:56:46,ATM,3,521,0,0
T9144,C3910,2919.85,Online Payment,"Lake Jaredland, Somalia",2025-01-05 01:41:18,Web,7,774,0,0
T9145,C7067,9405.94,Withdrawal,"New Malik, Maldives",2025-01-29 06:54:09,ATM,8,605,0,0
T9146,C5705,5104.5,Withdrawal,"Staceymouth, Philippines",2025-01-29 08:54:33,ATM,4,433,0,1
T9147,C8618,9492.64,Transfer,"North Angelaborough, Pitcairn Islands",2025-01-14 08:24:18,ATM,4,735,0,0
T9148,C6962,4844.76,Deposit,"East Amandaborough, Nigeria",2025-01-18 09:23:32,ATM,4,323,1,0
T9149,C7097,6150.17,Online Payment,"Bradleyshire, India",2025-01-17 23:50:39,Web,6,685,0,0
T9150,C8667,6409.34,Deposit,"Watsonburgh, Trinidad and Tobago",2025-02-15 17:39:25,POS Terminal,12,330,1,1
T9151,C3462,4440.96,Transfer,"Wilsonmouth, Guinea",2025-01-21 18:30:57,ATM,4,487,1,1
T9152,C6230,2019.2,Online Payment,"South Cheryl, Western Sahara",2025-02-03 03:25:01,Mobile,1,633,0,0
T9153,C4338,5737.31,Withdrawal,"Andrewshire, Norfolk Island",2025-01-03 18:59:42,ATM,18,849,1,0
T9154,C6697,1102.71,Withdrawal,"Darrylville, Nepal",2025-02-11 07:09:51,Mobile,15,470,0,0
T9155,C6520,7902.49,Online Payment,"Andersonshire, Maldives",2025-01-19 00:53:58,Web,14,491,0,0
T9156,C7818,1193.91,Deposit,"Williamsonfort, Thailand",2025-02-08 22:07:46,Web,13,755,1,0
T9157,C9708,5628.17,Transfer,"Richardstad, Guadeloupe",2025-01-14 03:22:33,Web,11,427,0,0
T9158,C6089,8578.39,Transfer,"Markshire, Seychelles",2025-01-23 20:01:32,Web,16,576,0,0
T9159,C9642,9726.63,Online Payment,"Williammouth, Taiwan",2025-01-08 04:44:52,POS Terminal,16,304,0,0
T9160,C1266,6555.58,Transfer,"Bryantbury, Cambodia",2025-01-15 08:24:24,POS Terminal,6,302,1,0
T9161,C3168,8141.79,Deposit,"New Scottstad, Saint Vincent and the Grenadines",2025-01-16 09:17:16,Mobile,13,316,0,1
T9162,C7723,5244.69,Online Payment,"Griffithstad, Samoa",2025-01-21 11:30:31,Mobile,15,469,1,0
T9163,C9707,4543.56,Withdrawal,"Johnland, Papua New Guinea",2025-02-12 10:35:26,ATM,6,356,0,0
T9164,C5412,5012.47,Withdrawal,"Jacksonshire, British Indian Ocean Territory (Chagos Archipelago)",2025-02-08 05:58:38,ATM,19,685,0,0
T9165,C4674,9829.23,Online Payment,"Alyssaburgh, Korea",2025-01-07 07:43:09,Web,13,681,0,0
T9166,C7837,2783.78,Deposit,"Raymondland, Saint Martin",2025-01-29 18:33:36,Mobile,11,728,0,0
T9167,C7799,4271.41,Deposit,"Pittschester, Comoros",2025-01-23 03:27:52,Web,11,384,0,0
T9168,C9841,599.47,Withdrawal,"Mcneilstad, Kiribati",2025-02-01 01:22:15,ATM,11,822,1,1
T9169,C6394,3498.87,Transfer,"New Scottside, United Arab Emirates",2025-01-11 05:54:24,Mobile,7,640,1,1
T9170,C8739,9302.6,Transfer,"Perrymouth, Palau",2025-01-12 12:25:25,Mobile,4,401,0,0
T9171,C5300,484.31,Transfer,"Blairside, Suriname",2025-02-07 19:53:04,Mobile,12,537,0,0
T9172,C9113,3807.45,Withdrawal,"Lake Brandonhaven, Antigua and Barbuda",2025-02-03 19:24:10,Web,7,535,1,1
T9173,C3686,2713.93,Online Payment,"South Aaronview, Faroe Islands",2025-01-02 20:46:48,Web,18,638,1,0
T9174,C2883,6380.17,Withdrawal,"East Elizabethville, Taiwan",2025-02-10 19:28:27,POS Terminal,2,342,1,0
T9175,C5533,6297.95,Online Payment,"Robersonville, Mauritius",2025-01-31 01:18:15,POS Terminal,17,544,0,0
T9176,C7988,9218.73,Transfer,"South Jasminestad, Paraguay",2025-01-22 00:28:57,ATM,2,551,0,0
T9177,C7011,6251.43,Withdrawal,"Dickersonville, United Arab Emirates",2025-01-22 05:26:31,POS Terminal,1,487,0,0
T9178,C3610,1096.1,Withdrawal,"Janetbury, Croatia",2025-02-11 11:04:35,Web,19,315,1,0
T9179,C9343,2308.79,Deposit,"Nelsonview, Antigua and Barbuda",2025-02-02 15:48:48,POS Terminal,3,403,1,0
T9180,C6979,2231.82,Transfer,"New Ellenmouth, Bangladesh",2025-01-14 23:08:18,Web,18,337,0,0
T9181,C2421,4068.8,Online Payment,"Lanemouth, Belgium",2025-02-03 08:53:34,Web,14,304,1,0
T9182,C8948,306.11,Online Payment,"Mathewsmouth, Liechtenstein",2025-01-13 17:26:27,ATM,16,600,1,0
T9183,C5821,7056.35,Withdrawal,"Glennberg, Moldova",2025-01-04 05:29:23,Mobile,12,738,0,0
T9184,C8646,2750.6,Transfer,"Eugeneland, Paraguay",2025-01-30 22:50:57,ATM,1,627,0,0
T9185,C1046,8746.14,Transfer,"Craigport, Gambia",2025-01-01 18:37:30,Mobile,2,602,1,0
T9186,C6814,7684.97,Deposit,"Haynesbury, Austria",2025-01-24 23:48:21,POS Terminal,16,361,0,1
T9187,C1973,7632.25,Withdrawal,"Blackburnton, Martinique",2025-01-09 22:30:57,POS Terminal,20,302,1,1
T9188,C2477,3443.45,Withdrawal,"New Steven, Turks and Caicos Islands",2025-02-10 08:11:05,ATM,2,674,1,0
T9189,C7336,336.82,Withdrawal,"Trevinoport, United Kingdom",2025-01-28 06:46:33,ATM,10,668,1,1
T9190,C8102,2053.95,Transfer,"Johnside, Ukraine",2025-01-14 18:39:06,Web,9,830,0,0
T9191,C9099,5456.52,Transfer,"Coxside, Oman",2025-02-03 08:15:39,ATM,16,562,1,1
T9192,C3673,997.53,Withdrawal,"Joseshire, Denmark",2025-02-03 07:26:16,Mobile,14,550,0,0
T9193,C7160,2764.12,Withdrawal,"Hollowayshire, Martinique",2025-02-06 06:25:41,ATM,20,586,1,0
T9194,C1675,8226.39,Transfer,"East Ashley, Congo",2025-02-04 21:22:29,Web,15,668,1,0
T9195,C9062,611.55,Transfer,"North Eugene, Saudi Arabia",2025-01-06 06:27:50,ATM,13,464,1,0
T9196,C9737,5390.26,Deposit,"Chelseatown, Moldova",2025-01-29 08:34:57,Web,20,686,1,1
T9197,C6853,8740.19,Deposit,"Port Courtney, Iran",2025-01-16 09:08:45,POS Terminal,19,377,0,1
T9198,C7075,7958.14,Transfer,"North Geraldmouth, Ireland",2025-02-01 05:04:28,POS Terminal,6,515,0,0
T9199,C7061,7725.47,Online Payment,"North Johnstad, Malta",2025-01-14 15:10:18,ATM,14,565,1,1
T9200,C6041,4208.84,Transfer,"Lake Amanda, Bahamas",2025-01-02 12:32:49,Mobile,19,473,1,0
T9201,C3011,2733.09,Deposit,"South Randall, Jersey",2025-02-11 06:07:38,ATM,10,672,0,0
T9202,C9571,8413.38,Withdrawal,"Krystalhaven, Palestinian Territory",2025-02-02 21:32:39,ATM,20,603,0,0
T9203,C5863,4233.21,Withdrawal,"Lake Julie, Iceland",2025-02-01 14:51:53,ATM,12,502,0,1
T9204,C6448,5935.17,Transfer,"Bridgesborough, Northern Mariana Islands",2025-01-11 15:37:36,Web,6,325,0,0
T9205,C7725,8651.64,Online Payment,"Lake Abigail, Puerto Rico",2025-01-27 06:09:44,ATM,7,490,1,1
T9206,C2421,9544.6,Deposit,"Wadeland, Gibraltar",2025-01-14 19:01:56,Mobile,17,685,1,0
T9207,C5104,9979.2,Deposit,"Andersontown, Zimbabwe",2025-01-11 15:32:54,POS Terminal,17,383,0,1
T9208,C1647,9337.16,Withdrawal,"Taylorhaven, Switzerland",2025-01-22 22:39:07,POS Terminal,15,682,1,1
T9209,C1699,6627.06,Transfer,"Lake Megan, Bhutan",2025-02-02 19:05:20,ATM,13,339,0,1
T9210,C8337,6981.23,Online Payment,"Stevenburgh, Malaysia",2025-01-03 18:48:02,POS Terminal,15,720,1,1
T9211,C3394,217.36,Withdrawal,"Emilyberg, Gabon",2025-02-04 10:12:40,Mobile,3,749,1,0
T9212,C8750,836.61,Withdrawal,"Lake Jamesfurt, Belarus",2025-02-09 10:20:48,Mobile,12,810,0,0
T9213,C7805,5083.57,Deposit,"Jessebury, Mongolia",2025-02-14 14:51:31,Mobile,7,589,0,0
T9214,C1590,5433.68,Online Payment,"Port Mariohaven, Portugal",2025-01-12 01:26:31,ATM,17,700,1,0
T9215,C9437,7914.87,Withdrawal,"Desireeside, Belarus",2025-02-07 09:06:58,POS Terminal,2,848,1,1
T9216,C5967,8131.35,Transfer,"West Benjamin, Benin",2025-01-31 04:01:38,POS Terminal,13,789,0,0
T9217,C6680,1974.48,Withdrawal,"Patriciaburgh, Bangladesh",2025-01-26 23:49:30,Mobile,4,547,0,0
T9218,C2855,578.26,Online Payment,"Barnetthaven, Czech Republic",2025-01-12 02:28:13,Web,12,554,1,0
T9219,C2450,4081.86,Deposit,"Nicoleborough, Denmark",2025-01-22 20:10:44,POS Terminal,13,420,1,0
T9220,C1777,1953.48,Withdrawal,"Christophermouth, Congo",2025-02-05 14:12:58,ATM,5,631,0,0
T9221,C6173,3640.08,Withdrawal,"West Zachary, Honduras",2025-01-02 05:23:28,Mobile,5,566,0,0
T9222,C8451,1224.97,Online Payment,"Carolineview, Falkland Islands (Malvinas)",2025-01-30 15:53:04,Mobile,2,558,1,0
T9223,C7199,9259.36,Online Payment,"East Michael, Suriname",2025-02-10 02:56:44,Web,17,440,1,0
T9224,C2407,5106.42,Online Payment,"Joannmouth, Czech Republic",2025-02-11 21:28:52,ATM,1,736,1,1
T9225,C7239,9787.06,Online Payment,"New Evan, Chad",2025-01-09 03:01:37,POS Terminal,1,306,1,1
T9226,C5374,9051.86,Deposit,"South Aaron, Reunion",2025-01-08 18:17:04,Mobile,4,765,0,0
T9227,C4922,6091.06,Withdrawal,"Tinaport, Slovakia (Slovak Republic)",2025-01-24 19:43:37,Web,2,536,0,0
T9228,C2993,5614.98,Deposit,"East Jesse, Angola",2025-01-17 05:45:06,ATM,13,319,0,0
T9229,C6731,2197.89,Transfer,"South Ryan, Bosnia and Herzegovina",2025-01-27 11:37:02,Mobile,6,697,0,0
T9230,C4976,238.84,Online Payment,"Justinside, Andorra",2025-02-09 03:09:49,Mobile,1,667,0,0
T9231,C2199,9967.29,Online Payment,"Vazquezborough, Trinidad and Tobago",2025-01-30 17:37:21,ATM,4,676,0,0
T9232,C4317,8853.42,Withdrawal,"Choiborough, Maldives",2025-02-06 08:47:21,Web,9,814,0,0
T9233,C8826,4629.75,Withdrawal,"East Maryhaven, Bouvet Island (Bouvetoya)",2025-02-05 02:40:57,ATM,16,849,1,1
T9234,C2167,9088.22,Online Payment,"Conwayfort, Cameroon",2025-01-27 03:23:49,Mobile,2,798,0,0
T9235,C6449,4018.43,Withdrawal,"Milesport, Tuvalu",2025-01-26 20:09:11,Web,11,840,0,0
T9236,C3873,8108.06,Online Payment,"Phillipberg, Panama",2025-01-22 07:18:02,POS Terminal,5,551,0,0
T9237,C5684,748.41,Withdrawal,"North Brittany, Liberia",2025-01-16 10:12:32,Mobile,11,635,0,0
T9238,C2535,9237.44,Deposit,"Jacksonport, Brunei Darussalam",2025-01-24 05:55:44,Web,6,538,0,0
T9239,C3138,2784.34,Online Payment,"South Steven, Senegal",2025-01-20 12:37:18,POS Terminal,19,547,0,0
T9240,C5200,6447.42,Transfer,"West Katherine, Liechtenstein",2025-01-28 07:36:07,ATM,11,632,0,0
T9241,C2825,6612.07,Deposit,"Kristinport, Palau",2025-02-01 08:40:48,Web,1,439,0,0
T9242,C2750,302.49,Online Payment,"Johnborough, Guernsey",2025-01-25 13:51:29,Web,7,847,1,1
T9243,C5729,743.15,Withdrawal,"South Billy, Sao Tome and Principe",2025-01-29 01:15:07,Web,9,795,0,0
T9244,C2198,8943.47,Withdrawal,"Marcushaven, Guernsey",2025-01-30 08:17:55,Mobile,10,402,1,1
T9245,C7616,440.69,Withdrawal,"Lake Taramouth, Italy",2025-01-17 20:56:43,Web,20,533,0,0
T9246,C7219,3634.85,Online Payment,"South Ashleyshire, Mauritius",2025-01-04 03:46:27,ATM,4,791,0,0
T9247,C3218,7858.27,Withdrawal,"North Lindaburgh, Mongolia",2025-01-28 05:49:08,POS Terminal,10,638,1,0
T9248,C9460,2413.9,Withdrawal,"North Tracey, Mongolia",2025-02-13 08:18:13,POS Terminal,15,572,0,0
T9249,C8179,5949.97,Transfer,"Jameshaven, Cyprus",2025-01-09 20:53:47,Mobile,7,358,1,0
T9250,C5078,1537.83,Withdrawal,"Lake Davidstad, Central African Republic",2025-01-13 06:40:39,ATM,8,590,0,0
T9251,C7946,777.51,Online Payment,"East Isabel, Panama",2025-02-12 07:22:14,POS Terminal,19,634,1,1
T9252,C2270,80.78,Deposit,"Lake Shelbyfurt, Brazil",2025-01-19 00:04:29,Web,5,465,0,0
T9253,C2072,6141.55,Transfer,"Port Allisonbury, Aruba",2025-02-07 07:48:01,ATM,12,531,1,0
T9254,C9082,3295.72,Online Payment,"East Michaelshire, French Polynesia",2025-02-04 17:50:27,Mobile,12,407,1,1
